onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
3.597	362.01500000000004	BlockDesign														1.0	1.0	20.0	50.0	0.0
3.597	40.32	trials	1.0	38.88682599999999	40.89668499999999	42.217682999999994	42.44124099999999	38.007467999999996	41.558682999999995	42.882	43.917	2.0	1.0	1.0	1.0					
47.003	27.42	trials	1.0	69.87203799999999	71.378481	72.710686	72.97089799999999	69.12768	71.988447	73.287	74.423	2.0	1.0	1.0	1.0					
78.52	24.36200000000001	trials	1.0	98.987445	100.932828	102.555729	102.765789	98.34327499999999	101.844067			2.0	1.0	0.0	3.0					
104.962	5.234999999999999	trials	1.0	106.867314	108.56570699999999	109.88241599999999	110.06661399999999	105.25833999999999	109.24444199999999			2.0	1.0	0.0	3.0					
113.273	11.989000000000004	trials	1.0	119.007048	120.93879899999999	123.674106	123.861165	118.12200299999999	122.877675	124.207	125.262	2.0	1.0	1.0	1.0					
127.318	24.983999999999995	trials	1.0	145.10184299999997	146.138647	148.685206	148.91977300000002	144.25802399999998	147.863017			2.0	1.0	0.0	3.0					
153.016	5.551000000000016	trials	1.0	154.797547	156.48588999999998	157.76939399999998	158.670774	152.40716700000002	156.93323800000002			2.0	2.0	0.0	3.0					
160.097	9.955999999999989	trials	1.0	165.78272800000002	167.916534	169.65968199999998	170.08405899999997	165.126894	168.884233			2.0	1.0	0.0	3.0					
172.057	5.765000000000015	trials	1.0	173.91279400000002	175.22242799999998	177.570894	177.85459600000002	173.14932	176.877816			2.0	1.0	0.0	3.0					
179.832	11.625	trials	1.0	185.61379499999998	186.71398599999998	191.19196899999997	191.3757	184.781541	190.42777			2.0	1.0	0.0	3.0					
194.467	11.655000000000001	trials	1.0	199.722175	201.91926899999999	204.27657	204.7074	198.747838	203.43863199999998	204.963	206.122	2.0	1.0	1.0	1.0					
210.187	21.629999999999995	trials	1.0	225.65405499999997	226.699707	230.06637999999998	230.30206299999998	225.024586	229.26363399999997	230.807	231.817	2.0	1.0	1.0	1.0					
235.839	17.858000000000004	trials	1.0	249.158076	250.927614	252.69136600000002	252.904714	248.427012	251.90549199999998			2.0	1.0	1.0	1.0					
257.146	18.880999999999972	trials	1.0	271.052734	272.73008500000003	275.72763100000003	276.122134	270.485292	274.802848			2.0	1.0	0.0	3.0					
