onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
4.412	446.53000000000003	BlockDesign														1.0	1.0	21.0	50.0	0.0
4.412	7.705000000000001	trials	1.0	9.213486000000003	11.070012000000004	11.806224000000004	12.109684000000003	8.328022000000004	11.340292000000003			2.0	2.0	0.0	3.0					
14.137	22.019999999999996	trials	1.0	33.61189400000001	35.212875000000004	35.906451000000004	36.107646	32.96785800000001	35.556657			2.0	1.0	0.0	3.0					
40.242	19.436	trials	1.0	55.991846	57.229497	58.00191	58.212076	55.481585	57.642408	58.622	59.678	2.0	1.0	1.0	1.0					
61.773	29.32	trials	1.0	87.39722300000001	88.502981	89.25549600000001	89.47482000000001	86.790318	88.910853	89.947	91.093	2.0	1.0	1.0	1.0					
95.162	28.184999999999988	trials	1.0	120.97274	122.300403	123.03786600000001	123.274347	119.97521	122.64984			2.0	1.0	0.0	3.0					
125.429	17.623999999999995	trials	1.0	140.477486	141.90392300000002	142.600884	143.130857	139.935831	142.25608499999998			2.0	1.0	0.0	3.0					
144.937	19.899999999999977	trials	1.0	161.407128	162.689754	163.284039	163.54243400000001	160.59188999999998	162.94711999999998	146.962	164.837	2.0	1.0	1.0	1.0					
167.867	18.76000000000002	trials	1.0	182.457176	184.270986	184.980141	185.219223	181.79495100000003	184.60829999999999	179.047	186.627	2.0	1.0	1.0	1.0					
190.726	21.739000000000004	trials	1.0	209.22296599999999	210.754257	211.45380699999998	211.659449	208.453893	211.06550700000003			2.0	1.0	1.0	1.0					
215.013	19.69399999999999	trials	1.0	231.582242	233.62511999999998	234.45107000000002	234.71051	230.93591700000002	234.06993799999998			2.0	1.0	0.0	3.0					
237.747	32.63499999999999	trials	1.0	267.10364699999997	268.39025599999997			266.431518	268.380886			2.0		0.0	2.0					
272.392	8.201000000000022	trials	1.0	278.162698	279.280176	280.267684	280.431645	277.605237	279.788463			2.0	2.0	0.0	3.0					
284.602	4.960000000000036	trials	1.0	286.852968	287.93467699999997	289.320903	289.56579	285.997206	288.915812			2.0	1.0	0.0	3.0					
291.567	19.02600000000001	trials	1.0	307.343286	308.614401	309.528951	309.66042	306.635486	309.168768			2.0	1.0	1.0	1.0					
314.057	20.871999999999957	trials	1.0	332.207354	333.77808899999997	334.688206	334.881805	331.308229	334.233144			2.0	2.0	0.0	3.0					
337.013	15.745000000000005	trials	1.0	348.697797	349.885532	350.621023	350.88471	347.904478	350.211643	351.392	352.758	2.0	1.0	1.0	1.0					
355.398	13.59899999999999	trials	1.0	364.718411	366.474012	367.259417	367.416142	364.049513	366.89086	367.917	368.997	2.0	1.0	1.0	1.0					
371.017	16.30000000000001	trials	1.0	383.068086	384.89484	385.689839	385.852824	382.299353	385.321545	386.343	387.317	2.0	1.0	1.0	1.0					
391.353	15.743999999999971	trials	1.0	404.74762	406.13808	406.853259	407.137832	404.080792	406.451892			2.0	1.0	0.0	3.0					
409.107	21.764999999999986	trials	1.0	428.01836299999997	429.919266	430.62631999999996	430.932092	427.43593	430.275074			2.0	1.0	0.0	3.0					
432.883	18.059000000000026	trials	1.0	448.233593	449.841269	450.706296	451.018598	447.559686	450.31869			2.0	1.0	0.0	3.0					
453.042	484.98500000000007	BlockDesign														1.0	22.0	45.0	0.0	50.0
453.042	24.44500000000005	trials	2.0	470.918294	472.609845	473.221298	473.463465	470.032487	472.75987499999997			3.0	2.0	0.0	3.0					
477.542	9.841000000000008	trials	2.0	484.48377	486.50530399999997	487.14378	487.362443	483.61017599999997	486.72358199999996			3.0	2.0	0.0	3.0					
489.426	13.170999999999992	trials	2.0	498.299898	500.1003	500.864733	501.084654	497.589929	500.3417	501.397	502.597	3.0	2.0	1.0	1.0					
505.667	15.525000000000034	trials	2.0	517.123271	518.705448	519.3341640000001	519.570246	516.4038340000001	518.911068	520.017	521.192	3.0	2.0	1.0	1.0					
524.212	20.654999999999973	trials	2.0	541.2588790000001	542.874935	543.873267	544.103052	540.311277	543.4236040000001			3.0	2.0	1.0	1.0					
547.398	18.963999999999942	trials	2.0	564.238728	565.335645	566.059877	566.2761680000001	563.3842370000001	565.606031			3.0	2.0	0.0	3.0					
568.372	12.335000000000036	trials	2.0	577.073523	578.180507	578.9807370000001	579.163482	576.507201	578.497605	568.633	580.707	3.0	2.0	1.0	1.0					
584.811	21.390999999999963	trials	2.0	602.964911	604.275384	604.9362600000001	605.0733110000001	602.103461	604.2619390000001			3.0		0.0	2.0					
610.228	11.615000000000009	trials	2.0	618.1750830000001	619.865319	620.416197	620.6279460000001	617.441229	619.859045			3.0		0.0	2.0					
623.899	15.452999999999975	trials	2.0	635.224005	637.1458620000001	637.795752	637.9868650000001	634.3152190000001	637.354541	638.397	639.352	3.0	2.0	1.0	1.0					
642.443	22.149999999999977	trials	2.0	660.3937950000001	662.154345	662.812944	663.012858	659.3934780000001	662.304779	663.593	664.593	3.0	2.0	1.0	1.0					
666.608	20.589000000000055	trials	2.0	684.753324	686.158034	686.955914	687.141791	684.043677	686.48			3.0	2.0	0.0	3.0					
691.207	13.995000000000005	trials	2.0	700.9137470000001	702.8661910000001	703.512723	703.728525	700.342707	703.0803940000001	704.212	705.202	3.0	2.0	1.0	1.0					
707.292	27.914999999999964	trials	2.0	732.314705	734.265873	734.957718	735.176501	731.7480250000001	734.530644			3.0	2.0	0.0	3.0					
