onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
4.603	305.06	BlockDesign														1.0	1.0	20.0	50.0	0.0
4.603	11.040000000000001	trials	1.0	11.559171	13.275884	14.996926	15.733817	10.992007	14.450438			2.0	1.0	0.0	3.0					
17.343	13.741	trials	1.0	25.983989	28.047562	30.266033	30.407632	25.211419	28.668406			2.0	1.0	0.0	3.0					
33.633	13.589999999999996	trials	1.0	40.489047	42.205097	44.835908	45.004061	39.563225	43.038562	45.499	47.223	2.0	1.0	1.0	1.0					
49.239	11.494	trials	1.0	54.949112	56.898922	58.759264	58.96892	54.295031	57.370675	59.433	60.733	2.0	1.0	1.0	1.0					
62.751	11.976999999999997	trials	1.0	69.418721	71.43446399999999	73.09493800000001	73.300501	68.630232	71.941769	73.788	74.728	2.0	1.0	1.0	1.0					
78.838	14.400000000000006	trials	1.0	87.64070000000001	89.222569	90.896938	91.07924	86.96689599999999	90.053359	93.198	93.238	2.0	1.0	1.0	1.0					
94.431	11.912000000000006	trials	1.0	103.204057	104.306671	105.82561899999999	106.43700999999999	102.419432	105.13284200000001			2.0	1.0	0.0	3.0					
109.149	12.009	trials	1.0	116.810306	118.54272499999999	120.52565899999999	121.252498	115.979284	119.51026999999999			2.0	1.0	0.0	3.0					
122.918	14.949999999999989	trials	1.0	132.168842	134.06619700000002	135.99949900000001	136.198734	131.44848100000002	135.00743	136.568	137.868	2.0	1.0	1.0	1.0					
140.895	11.875	trials	1.0	148.89076400000002	150.656081	152.43699800000002	152.818432	148.153412	151.69711			2.0	1.0	0.0	3.0					
154.788	13.310000000000002	trials	1.0	162.15441800000002	163.472569	166.09788700000001	166.339333	161.15126	165.22672400000002	166.733	168.098	2.0	1.0	1.0	1.0					
172.233	11.144999999999982	trials	1.0	179.529478	181.379104	182.918057	183.472757	179.001623	182.18981300000002			2.0	1.0	0.0	3.0					
185.258	13.137	trials	1.0	193.86478400000001	195.14233000000002	197.92545800000002	198.486727	192.982475	196.724378			2.0	1.0	0.0	3.0					
202.251	11.926999999999992	trials	1.0	208.38413500000001	209.89657300000002	212.28690500000002	212.346991	207.394724	210.883924	212.893	214.178	2.0	1.0	1.0	1.0					
217.273	7.561000000000007	trials	1.0	221.20924100000002	222.31960700000002	224.514344	224.88886300000001	220.442485	223.095097			2.0	1.0	0.0	3.0					
226.838	15.430000000000007	trials	1.0	236.689783	238.450489	239.84725600000002	240.24794500000002	235.867747	239.204105	240.523	242.268	2.0	1.0	1.0	1.0					
244.438	9.807000000000016	trials	1.0	250.149847	251.859903	253.848974	254.328202	249.305494	252.758933			2.0	2.0	0.0	3.0					
258.228	23.5	trials	1.0	277.00444400000003	278.175996	279.782231	280.133763	276.31979	278.781519	280.463	281.728	2.0	1.0	1.0	1.0					
283.749	9.70999999999998	trials	1.0	289.724943	291.67526	293.019286	293.551271	288.799282	292.108739			2.0	1.0	0.0	3.0					
296.353	13.310000000000002	trials	1.0	304.329628	306.142243	307.543526	307.74219700000003	303.477709	306.904646	308.203	309.663	2.0	1.0	1.0	1.0					
313.754	404.149	BlockDesign														1.0	21.0	42.0	0.0	50.0
313.754	9.698999999999955	trials	2.0	317.494864	319.01331	321.360335	321.828728	316.589642	320.080826	321.933	323.453	3.0	2.0	1.0	1.0					
325.468	8.08499999999998	trials	2.0	329.549482	330.949905	333.224818	333.61097	328.75818200000003	331.680701			3.0	1.0	0.0	3.0					
335.638	15.031000000000006	trials	2.0	345.141406	346.798177	348.75949	348.823748	344.458371	347.846003	349.263	350.669	3.0	2.0	1.0	1.0					
353.754	8.258999999999958	trials	2.0	357.85049200000003	359.027263	361.492816	362.10828100000003	357.19280000000003	360.888894			3.0	2.0	0.0	3.0					
363.898	46.77799999999996	trials	2.0	407.159986	408.33160300000003	410.331227	410.76295700000003	406.279082	409.283907			3.0	1.0	0.0	3.0					
414.698	9.460000000000036	trials	2.0	419.79954100000003	421.801394	423.583142	424.252963	419.130495	422.637765			3.0	2.0	0.0	3.0					
425.991	12.307000000000016	trials	2.0	431.705305	433.817089	436.488733	436.88573	431.18909	434.722805	437.063	438.298	3.0	2.0	1.0	1.0					
441.393	9.731000000000051	trials	2.0	445.76642300000003	447.742102	449.008055	449.551912	445.15522300000003	448.30934	449.603	451.124	3.0	2.0	1.0	1.0					
453.192	11.02600000000001	trials	2.0	460.200422	461.81228	463.575758	464.31293900000003	459.587087	462.541747			3.0	2.0	0.0	3.0					
465.908	37.10999999999996	trials	2.0	497.495297	498.764605	501.129305	501.56030300000003	496.81881400000003	500.121223	502.093	503.018	3.0	2.0	1.0	1.0					
507.073	10.725000000000023	trials	2.0	514.311226	515.817247	517.4060109999999	517.892162	513.692038	516.5990139999999			3.0	2.0	0.0	3.0					
520.789	10.719000000000051	trials	2.0	525.657434	527.241149	529.5221469999999	530.0559619999999	525.1338669999999	528.5486619999999	530.084	531.508	3.0	2.0	1.0	1.0					
533.598	9.940000000000055	trials	2.0	539.335031	541.159063	542.76997	543.6316479999999	538.7072019999999	542.193151			3.0	2.0	0.0	3.0					
545.045	11.923000000000002	trials	2.0	551.4455869999999	553.2118549999999	555.1784439999999	555.704356	550.478714	553.813085	555.858	556.968	3.0	2.0	1.0	1.0					
560.058	11.025999999999954	trials	2.0	565.9254699999999	567.937516	569.082148	569.776178	565.1164749999999	568.16787	569.594	571.084	3.0	2.0	1.0	1.0					
575.103	15.330000000000041	trials	2.0	586.9855819999999	588.6403489999999	590.181526	590.4908409999999	586.140376	589.1488059999999			3.0	1.0	0.0	3.0					
592.509	10.644000000000005	trials	2.0	598.976134	600.2996929999999	602.3840409999999	602.86624	598.0501909999999	601.244376			3.0	1.0	0.0	3.0					
606.758	13.274999999999977	trials	2.0	614.7151339999999	616.4947669999999	619.334304	620.127758	613.911809	617.544048			3.0	2.0	0.0	3.0					
621.678	14.850000000000023	trials	2.0	630.09019	631.484215	634.6735729999999	635.1963199999999	629.3879959999999	633.33985	635.222	636.528	3.0	2.0	1.0	1.0					
639.622	9.526000000000067	trials	2.0	644.97623	646.769589	648.877177	649.2421129999999	644.4613539999999	647.882565			3.0	1.0	0.0	3.0					
651.209	23.849000000000046	trials	2.0	659.250719	660.639825	672.1573209999999	672.791291	658.517336	661.857275	672.79	675.058	3.0	2.0	1.0	1.0					
677.078	40.825000000000045	trials	2.0	714.4208739999999	715.643871	717.8779	718.387351	713.7316579999999	717.243837			3.0	2.0	0.0	3.0					
720.153	632.6299999999999	BlockDesign														1.0	43.0	82.0	50.0	50.0
720.153	61.129999999999995	trials	3.0	775.4656279999999	777.091418	778.608403	779.085245	774.569614	777.8754349999999	723.728	780.813	3.0	2.0	1.0	1.0					
783.944	35.00400000000002	trials	3.0	814.84097	816.833009	818.5522149999999	819.042558	813.9326179999999	817.5065119999999			2.0	1.0	0.0	3.0					
