onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
4.49	542.4639999999999	BlockDesign														1.0	1.0	22.0	50.0	0.0
4.49	31.357999999999997	trials	1.0	30.566860999999996	32.355806	33.476625	33.945549	29.616680999999996	32.7646	34.123	35.848	2.0	1.0	1.0	1.0					
37.819	23.738999999999997	trials	1.0	56.926963	58.647659000000004	59.717924999999994	60.208117	56.260913	59.070989	60.393	61.558	2.0	1.0	1.0	1.0					
64.645	23.15700000000001	trials	1.0	84.726822	86.121434	87.413417	87.81131099999999	83.76319199999999	86.654907			2.0	2.0	0.0	3.0					
89.728	14.155000000000001	trials	1.0	100.81679	102.40364299999999	103.211495	103.95707999999999	99.928332	102.637428			2.0	1.0	0.0	3.0					
106.618	16.28500000000001	trials	1.0	119.908932	121.62253799999999	122.431112	122.981175	118.950942	121.820849			2.0	1.0	0.0	3.0					
124.749	25.574000000000012	trials	1.0	145.43222699999998	147.48039599999998	148.241866	148.644317	144.66392399999998	147.703778	148.843	150.323	2.0	1.0	1.0	1.0					
154.343	33.61500000000001	trials	1.0	184.267302	185.549765	186.97071	188.03618699999998	183.48659	186.41361899999998			2.0	2.0	0.0	3.0					
189.313	14.660000000000025	trials	1.0	200.17371	201.984377			199.475746	201.975374			2.0		0.0	2.0					
207.983	23.909999999999997	trials	1.0	228.702876	230.42588	231.301521	231.970724	228.15389299999998	230.685813			2.0	1.0	0.0	3.0					
234.563	19.07000000000002	trials	1.0	249.54905399999998	250.613936	251.82299	252.251555	248.795277	251.252931	235.803	253.633	2.0	1.0	1.0	1.0					
255.728	19.07499999999999	trials	1.0	271.293007	273.08959699999997	274.278667	274.879922	270.34808599999997	273.565985			2.0	1.0	0.0	3.0					
276.588	20.031000000000006	trials	1.0	292.5675	293.594585	294.59996	295.03931	291.765797	293.982554	295.263	296.619	2.0	1.0	1.0	1.0					
299.633	22.04000000000002	trials	1.0	317.012709	318.649668	319.661831	320.102162	316.38169999999997	319.015542	320.218	321.673	2.0	1.0	1.0	1.0					
325.658	16.36500000000001	trials	1.0	338.19929	340.029585			337.277295	340.024611			2.0		0.0	2.0					
344.033	27.745000000000005	trials	1.0	366.74463199999997	368.724769	369.602249	370.084229	366.085267	369.04551	370.159	371.778	2.0	1.0	1.0	1.0					
373.798	26.225000000000023	trials	1.0	396.713249	398.21101799999997	399.19194799999997	400.100928	396.176064	398.601176			2.0	1.0	0.0	3.0					
403.503	23.514999999999986	trials	1.0	424.152642	425.684093	426.552039	427.09508999999997	423.263351	425.905761			2.0	1.0	0.0	3.0					
428.873	28.840000000000032	trials	1.0	453.878325	455.88698899999997	456.676328	457.788373	453.03193699999997	456.082241			2.0	1.0	0.0	3.0					
459.998	22.535000000000025	trials	1.0	478.027813	479.739519	480.52970999999997	480.904522	477.438855	479.949525	481.103	482.533	2.0	1.0	1.0	1.0					
