onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
0.117	1307.6000000000001	trials	3.0	0.0	0.0	47.642	47.858233000000006	-1.2432609999999968	46.085309			3.0	1.0	0.0	3.0					
4.702	613.815	BlockDesign														1.0	1.0	41.0	50.0	0.0
4.702	44.661	trials	1.0	43.818886000000006	45.855881000000004	47.642	47.858233000000006	43.064218000000004	46.085309	48.387	49.363	2.0	1.0	1.0	1.0					
51.466	9.485999999999997	trials	1.0	54.829586000000006	56.447230000000005	59.10586	59.318602000000006	53.82876	58.072526	59.877	60.952	2.0	1.0	1.0	1.0					
64.006	9.786000000000001	trials	1.0	67.92440300000001	69.24812500000002	72.98895200000001	73.730843	67.39922899999999	70.777952			2.0	1.0	0.0	3.0					
75.802	12.424999999999997	trials	1.0	82.749934	84.63442900000001	87.42649600000001	88.223903	81.92872700000001	85.827008			2.0	1.0	0.0	3.0					
91.882	11.870999999999995	trials	1.0	98.88454300000001	100.190821	103.249901	103.729862	98.202091	101.73447200000001			2.0	2.0	0.0	3.0					
106.757	12.849999999999994	trials	1.0	113.219425	115.07082400000002	119.157187	119.608432	112.24517499999999	116.297483			2.0	2.0	0.0	3.0					
121.557	12.450000000000003	trials	1.0	128.17462600000002	129.62162500000002	133.37603900000002	134.007235	127.17118000000002	130.688804			2.0	2.0	0.0	3.0					
135.882	11.969999999999999	trials	1.0	140.68455500000002	142.01594300000002	145.85486500000002	146.29843300000002	140.077276	143.889248	146.521	147.852	2.0	1.0	1.0	1.0					
149.872	9.195999999999998	trials	1.0	154.01939800000002	155.561567	158.57219800000001	159.060448	153.283477	156.817274			2.0	1.0	0.0	3.0					
162.102	12.060000000000002	trials	1.0	166.899653	168.97812100000002	172.185371	172.53679	166.211648	170.369055	172.792	174.162	2.0	1.0	1.0	1.0					
176.267	10.069999999999993	trials	1.0	180.165141	181.86118100000002	184.35488500000002	184.639836	179.598679	183.31614100000002	185.028	186.337	2.0	1.0	1.0	1.0					
190.392	10.550000000000011	trials	1.0	195.330263	197.169128	200.342354	200.94188	194.35310900000002	198.353921			2.0	1.0	0.0	3.0					
204.757	13.230999999999995	trials	1.0	212.109449	213.70709200000002	217.472102	217.990259	211.35688100000002	215.34878			2.0	2.0	0.0	3.0					
219.972	13.174999999999983	trials	1.0	226.340304	227.839202	232.47054400000002	233.148916	225.339818	228.7407			2.0	2.0	0.0	3.0					
235.827	13.122000000000014	trials	1.0	243.234991	245.093297	248.244878	248.918719	242.485441	246.009158			2.0	1.0	0.0	3.0					
250.912	14.664999999999992	trials	1.0	257.750335	259.445386	265.11600899999996	265.57984	256.905958	261.032404			2.0	2.0	0.0	3.0					
268.572	8.824999999999989	trials	1.0	271.531525	273.45384099999995	276.38297	277.397159	271.015564	274.442363			2.0	1.0	0.0	3.0					
278.697	15.329999999999984	trials	1.0	288.110005	289.571471	293.604154	293.95282699999996	287.452652	290.48720099999997			2.0	2.0	0.0	3.0					
296.006	10.236000000000047	trials	1.0	300.220106	301.969408	304.39117699999997	304.769701	299.26337	302.956508	305.102	306.242	2.0	1.0	1.0	1.0					
310.412	7.15500000000003	trials	1.0	312.194974	314.03117599999996	316.86738399999996	317.568308	311.094565	314.73567499999996			2.0	2.0	0.0	3.0					
319.304	13.583000000000027	trials	1.0	325.245794	326.36787599999997	331.077097	332.006104	324.462991	328.438667			2.0	2.0	0.0	3.0					
333.477	16.79000000000002	trials	1.0	344.595805	346.221818	348.222781	348.576962	343.69059599999997	347.365865	348.927	350.267	2.0	1.0	1.0	1.0					
354.402	7.324999999999989	trials	1.0	355.930271	357.83282599999995	359.242915	359.499524	355.086862	358.333795	359.962	361.727	2.0	1.0	1.0	1.0					
364.822	7.790999999999997	trials	1.0	368.10040999999995	370.02333799999997	371.509915	372.613461	367.090736	370.79466399999995			2.0	1.0	0.0	3.0					
373.947	14.050000000000011	trials	1.0	383.866897	385.929169	387.17592099999996	388.000229	382.90759599999996	386.53391			2.0	1.0	0.0	3.0					
391.532	12.535000000000025	trials	1.0	396.18044799999996	397.84743199999997	402.30002199999996	402.700471	395.642854	400.04641399999997	403.007	404.067	2.0	1.0	1.0	1.0					
406.182	7.829999999999984	trials	1.0	410.35538299999996	411.63921899999997	413.55472599999996	414.01093399999996	409.54694	412.699996			2.0	1.0	0.0	3.0					
417.062	13.675999999999988	trials	1.0	423.586193	424.722467	429.041042	429.208775	422.74676999999997	428.187643	429.792	430.738	2.0	1.0	1.0	1.0					
433.832	9.45999999999998	trials	1.0	437.395607	438.589436	442.739179	443.292628	436.52840299999997	441.045238			2.0	2.0	0.0	3.0					
447.177	11.375	trials	1.0	453.077113	454.576997	456.604537	456.90448899999996	452.126351	455.79882299999997	457.307	458.552	2.0	1.0	1.0	1.0					
460.643	11.697000000000003	trials	1.0	468.939505	470.487688	471.809786	472.33800399999996	468.085045	471.046074			2.0	1.0	0.0	3.0					
474.247	10.925000000000011	trials	1.0	479.296074	481.284083	484.23693199999997	484.824804	478.731028	482.056583			2.0	2.0	0.0	3.0					
489.242	11.549999999999955	trials	1.0	495.56564299999997	497.443492	500.267387	500.79164599999996	494.60641699999996	497.924372			2.0	2.0	0.0	3.0					
503.753	8.954000000000008	trials	1.0	507.551138	509.379149	512.2112480000001	512.7076360000001	506.864766	511.528034			2.0	1.0	0.0	3.0					
514.584	13.508000000000038	trials	1.0	521.2827080000001	522.6872430000001	526.268537	526.594957	520.2794580000001	524.520709	527.067	528.092	2.0	1.0	1.0	1.0					
530.113	10.378999999999905	trials	1.0	534.9764	536.503564	539.7667680000001	540.492517	534.069113	537.99959			2.0	1.0	0.0	3.0					
544.227	12.024999999999977	trials	1.0	548.355769	550.200779	554.293712	554.6717130000001	547.474186	550.870361	554.957	556.252	2.0	1.0	1.0	1.0					
558.272	8.164999999999964	trials	1.0	562.4857830000001	564.126517	565.853953	566.4376500000001	561.5596400000001	564.726892			2.0	1.0	0.0	3.0					
568.352	13.628000000000043	trials	1.0	576.286787	578.3406980000001	580.9638150000001	581.976182	575.4757410000001	579.298004			2.0	1.0	0.0	3.0					
584.382	11.43500000000006	trials	1.0	591.468659	592.679701	595.226489	595.818569	590.710513	593.6739140000001			2.0	2.0	0.0	3.0					
598.617	19.90000000000009	trials	1.0	612.1220030000001	613.343075	618.421808	619.139506	611.2283500000001	615.2859410000001			2.0	1.0	0.0	3.0					
620.897	271.745	BlockDesign														1.0	42.0	61.0	0.0	50.0
620.897	13.239999999999895	trials	2.0	629.2663540000001	630.375485	633.504257	634.1380290000001	628.314749	631.143586			3.0	2.0	0.0	3.0					
635.992	13.036000000000058	trials	2.0	641.8417440000001	642.988018	647.209724	647.6057850000001	641.310962	644.268016	648.012	649.028	3.0	2.0	1.0	1.0					
653.047	9.54099999999994	trials	2.0	656.696282	658.18339	660.512522	661.01075	655.925068	658.682843	661.307	662.588	3.0	2.0	1.0	1.0					
665.712	10.125	trials	2.0	670.6514940000001	672.011914	674.6344320000001	675.839413	670.0624710000001	672.837661			3.0	2.0	0.0	3.0					
677.117	12.081000000000017	trials	2.0	684.566374	685.683305	688.488907	689.19979	684.057932	686.5406370000001			3.0	2.0	0.0	3.0					
