onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
3.677	572.8969999999999	BlockDesign														1.0	1.0	21.0	50.0	0.0
3.677	108.895	trials	1.0	109.604396	111.269755	112.053493	112.54975	108.98497	111.520462			2.0	2.0	0.0	3.0					
114.569	15.804999999999993	trials	1.0	126.859906	128.77082000000001	129.76507900000001	130.370531	126.207566	129.253876			2.0	1.0	0.0	3.0					
134.139	21.24799999999999	trials	1.0	151.039065	152.347716	153.017901	153.455536	150.482069	152.487698	153.744	155.387	2.0	1.0	1.0	1.0					
157.3	12.32899999999998	trials	1.0	166.293838	167.762295	168.696244	169.625399	165.562626	168.113299			2.0	1.0	0.0	3.0					
172.146	86.69700000000003	trials	1.0	256.419443	257.590687	258.382574	258.776746	255.424895	257.880071			2.0	1.0	0.0	3.0					
262.802	15.257000000000005	trials	1.0	273.54450499999996	275.00563	275.70860500000003	276.041831	272.71405000000004	275.236097	276.449	278.059	2.0	1.0	1.0	1.0					
280.076	9.867999999999995	trials	1.0	287.26138000000003	288.521789	289.20577000000003	289.9393	286.479914	288.596036			2.0	1.0	0.0	3.0					
291.696	26.83299999999997	trials	1.0	313.560341	315.44864500000006	316.19462799999997	316.520117	313.01014799999996	315.67028300000004	316.919	318.529	2.0	1.0	1.0	1.0					
320.589	9.451000000000022	trials	1.0	327.03441799999996	328.626808	329.36016500000005	330.03601000000003	326.17873699999996	328.81140500000004			2.0	1.0	0.0	3.0					
332.787	18.885000000000048	trials	1.0	349.194701	350.43112199999996	351.17408	351.66425200000003	348.60985300000004	350.75160500000004			2.0	2.0	0.0	3.0					
355.62	13.879000000000019	trials	1.0	366.515044	368.12366299999996	368.91361700000004	369.497894	365.94824800000004	368.41734499999995			2.0	1.0	0.0	3.0					
371.32	26.92900000000003	trials	1.0	393.16987400000005	394.93311800000004	395.760272	396.242848	392.25732500000004	395.278109	396.559	398.249	2.0	1.0	1.0	1.0					
400.271	10.132999999999981	trials	1.0	406.60551499999997	408.30386999999996	409.39091099999996	409.719329	405.689626	408.289808			2.0		0.0	2.0					
414.414	20.15500000000003	trials	1.0	431.19518600000004	433.26821299999995	434.049344	434.56602399999997	430.63498400000003	433.510313			2.0	1.0	0.0	3.0					
437.43	21.079999999999984	trials	1.0	454.19553499999995	455.87978499999997	456.470963	456.814172	453.655664	455.959025	457.359	458.51	2.0	1.0	1.0	1.0					
460.568	10.76600000000002	trials	1.0	468.290165	469.706648	470.64578200000005	471.333482	467.43923299999994	470.12767099999996			2.0	1.0	0.0	3.0					
475.119	22.63499999999999	trials	1.0	492.655265	494.41109600000004	495.203251	495.61601599999995	491.828298	494.67554199999995	496.044	497.754	2.0	1.0	1.0	1.0					
499.8	17.45999999999998	trials	1.0	514.410011	515.9080670000001	516.785807	517.258445	513.551252	516.2218740000001			2.0	1.0	0.0	3.0					
