onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
4.682	405.40799999999996	BlockDesign														1.0	1.0	23.0	50.0	0.0
4.682	5.549999999999999	trials	1.0	6.997833999999999	9.059926999999998	9.695834	10.30513	6.270892999999999	9.279568999999999			2.0	1.0	0.0	3.0					
11.965	18.062	trials	1.0	27.44101	28.717132	29.555291	30.098813	26.606151999999998	28.958606			2.0	2.0	0.0	3.0					
31.817	14.606000000000002	trials	1.0	43.886383	45.429878	46.060485	46.492289	42.971092	45.634181			2.0	1.0	0.0	3.0					
49.465	18.507999999999996	trials	1.0	65.571031	66.662267	67.633727	68.030119	64.758013	66.976618			2.0	2.0	0.0	3.0					
70.972	15.485	trials	1.0	84.081842	85.374511	86.204474	86.493533	83.567245	85.662638			2.0	2.0	0.0	3.0					
88.467	14.340000000000003	trials	1.0	99.931499	101.698733	102.43948	102.878809	98.962538	101.951926			2.0	1.0	0.0	3.0					
106.704	21.05300000000001	trials	1.0	123.95704	125.308148	126.111566	126.423433	122.975891	125.604008	126.747	127.757	2.0	1.0	1.0	1.0					
129.777	12.920000000000016	trials	1.0	138.207055	139.670734	140.555507	140.792466	137.368994	140.058168	141.222	142.697	2.0	1.0	1.0	1.0					
144.833	12.989000000000004	trials	1.0	154.491176	156.472687	157.130764	157.491697	153.571303	156.675824			2.0	1.0	0.0	3.0					
159.382	23.544999999999987	trials	1.0	179.861807	181.458874	182.536639	183.001498	179.31415	181.765699			2.0	2.0	0.0	3.0					
186.847	15.674999999999983	trials	1.0	198.847262	200.079884	200.840606	201.070426	198.258463	200.336746	194.802	202.522	2.0	1.0	1.0	1.0					
205.548	8.299000000000007	trials	1.0	210.196771	211.818455			209.395729	211.813996			2.0		0.0	2.0					
216.927	12.719999999999999	trials	1.0	227.066596	228.164419	229.285984	229.720156	226.25867	228.758836			2.0	1.0	0.0	3.0					
231.617	20.11100000000002	trials	1.0	249.24846	250.563485	251.386421	251.736266	248.441569	250.812797			2.0	2.0	0.0	3.0					
255.657	20.465000000000003	trials	1.0	273.927188	275.103729	275.773072	276.195605	272.939584	275.32634			2.0	1.0	0.0	3.0					
278.084	18.858000000000004	trials	1.0	292.816997	294.605944	295.265808	295.474423	292.188498	294.86059	295.897	296.942	2.0	1.0	1.0	1.0					
298.963	7.828999999999951	trials	1.0	303.116689	304.290481	305.019361	305.223671	302.287277	304.541252	305.642	306.792	2.0	1.0	1.0	1.0					
308.877	19.264999999999986	trials	1.0	324.382415	325.540382	326.460038	326.678904	323.686195	325.909304	327.192	328.142	2.0	1.0	1.0	1.0					
332.183	6.2590000000000146	trials	1.0	335.491867	337.353718	338.01198	338.514917	334.4893	337.584806			2.0	1.0	0.0	3.0					
341.333	16.038999999999987	trials	1.0	354.558007	355.903786	356.703793	357.445391	353.679836	356.125964			2.0	1.0	0.0	3.0					
359.028	24.11899999999997	trials	1.0	379.097774	380.174545	381.333215	381.576143	378.276658	380.831153	381.937	383.147	2.0	1.0	1.0	1.0					
387.173	7.903999999999996	trials	1.0	392.123668	394.099144	394.737221	395.147254	391.216895	394.281619			2.0	1.0	0.0	3.0					
398.023	12.06699999999995	trials	1.0	407.288931	409.084493	410.019668	410.38373	406.734617	409.563122			2.0	1.0	0.0	3.0					
412.318	379.11400000000003	BlockDesign														1.0	24.0	43.0	0.0	50.0
412.318	15.194000000000017	trials	2.0	424.612417	426.224174	426.868597	427.582655	423.8234	426.279631			3.0	2.0	0.0	3.0					
430.152	19.930000000000007	trials	2.0	446.708047	447.839454	448.632485	448.759789	445.874569	448.076608	449.253	450.082	3.0	2.0	1.0	1.0					
454.175	5.476999999999975	trials	2.0	457.5028	458.68288	459.330269	459.724615	456.80443	458.819569			3.0	2.0	0.0	3.0					
461.648	26.293999999999983	trials	2.0	484.192303	485.51423	486.396953	486.59834	483.622913	485.881298	486.923	487.942	3.0	2.0	1.0	1.0					
490.967	10.42900000000003	trials	2.0	498.40273	500.309487	501.110644	501.45452	497.450191	500.541911			3.0	2.0	0.0	3.0					
503.477	24.904999999999973	trials	2.0	524.807678	526.050311	526.830858	527.001828	524.212738	526.27604	527.437	528.382	3.0	2.0	1.0	1.0					
532.402	9.100999999999999	trials	2.0	537.187814	538.946816	539.681266	539.869739	536.591765	539.155262	540.423	541.503	3.0	2.0	1.0	1.0					
543.517	16.684999999999945	trials	2.0	557.383255	559.210291	559.941205	560.257866	556.501355	559.40753			3.0	2.0	0.0	3.0					
562.272	23.0	trials	2.0	582.487904	584.230747	584.964951	585.317439	581.567968	584.431691			3.0	2.0	0.0	3.0					
587.282	30.00999999999999	trials	2.0	614.93825	616.092091	616.836209	617.362853	613.963531	616.322342			3.0	2.0	0.0	3.0					
620.146	17.12200000000007	trials	2.0	633.043623	634.763175	635.75504	635.955257	632.046548	635.282839	629.397	637.268	3.0	2.0	1.0	1.0					
641.334	10.02800000000002	trials	2.0	647.844417	648.941515	649.768199	649.978072	646.895548	649.209661	650.507	651.362	3.0	2.0	1.0	1.0					
654.402	10.931999999999903	trials	2.0	662.358221	664.28465	665.02193	665.36212	661.433048	664.485939			3.0	2.0	0.0	3.0					
667.292	17.029999999999973	trials	2.0	680.308274	681.585388	682.562458	682.777455	679.800644	682.077117	683.307	684.322	3.0	2.0	1.0	1.0					
686.411	9.781000000000063	trials	2.0	692.278085	693.850913	694.61171	694.820726	691.640852	694.08209	695.207	696.192	3.0	2.0	1.0	1.0					
700.263	12.336000000000013	trials	2.0	709.705213	711.439952	712.266796	712.599506	709.192202	711.677437			3.0	2.0	0.0	3.0					
714.584	26.77800000000002	trials	2.0	737.258554	739.114364	739.768066	739.953062	736.397991	739.291928	740.362	741.362	3.0	2.0	1.0	1.0					
744.452	9.144999999999982	trials	2.0	750.608527	752.236054	752.926301	753.668551	749.862668	752.441735			3.0	2.0	0.0	3.0					
755.182	15.139999999999986	trials	2.0	767.128868	769.148387	769.938503	770.395253	766.485563	769.426393			3.0	2.0	0.0	3.0					
774.257	17.175000000000068	trials	2.0	787.843811	789.116339	789.823808	790.105238	786.865042	789.341602	790.527	791.432	3.0	2.0	1.0	1.0					
794.463	719.604	BlockDesign														1.0	44.0	83.0	50.0	50.0
794.463	15.859000000000037	trials	3.0	808.068586	809.212763	809.995898	810.395176	807.40259	809.471311			3.0	2.0	0.0	3.0					
814.258	12.238999999999919	trials	3.0	823.580274	825.403147	825.998809	826.572445	822.867448	825.548288			2.0	1.0	0.0	3.0					
830.338	18.653999999999996	trials	3.0	841.893905	843.802432	844.614385	844.811735	841.315256	844.065183	845.482	848.992	3.0	2.0	1.0	1.0					
852.008	14.558999999999969	trials	3.0	862.598902	863.810724	864.594119	864.75247	862.018668	864.108529	865.222	866.567	2.0	1.0	1.0	1.0					
868.658	8.956999999999994	trials	3.0	874.669319	876.271388	877.295984	877.676538	874.011147	876.809513			2.0	1.0	0.0	3.0					
879.648	14.583999999999946	trials	3.0	890.073635	891.905516	892.680908	892.9051	889.540361	892.141412	893.392	894.232	3.0	2.0	1.0	1.0					
896.249	30.408000000000015	trials	3.0	922.89881	924.023963	924.87199	925.190945	922.212965	924.248	925.538	926.657	2.0	1.0	1.0	1.0					
929.693	6.7140000000000555	trials	3.0	933.469777	935.332352	936.102662	936.434401	932.719812	935.548324			3.0	2.0	0.0	3.0					
938.417	16.589999999999918	trials	3.0	951.915656	953.85101	954.658392	955.080421	951.390311	954.10769			3.0	2.0	0.0	3.0					
958.983	18.605000000000018	trials	3.0	974.774147	976.657969	977.34152	977.660649	974.011601	976.853449			3.0	2.0	0.0	3.0					
