onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
0.5	1468.316	trials	6.0	0.0	0.0	17.825023000000005	18.401196000000002		3.7878210000000037	1467.825	1468.816	3.0	2.0	1.0	1.0					
4.765	286.249	BlockDesign														1.0	1.0	20.0	50.0	0.0
4.765	13.530000000000001	trials	1.0	14.109309000000003	15.827349000000003	17.825023000000005	18.401196000000002	13.525834000000003	16.709799000000004			2.0	1.0	0.0	3.0					
20.143	23.967	trials	1.0	40.139574	41.956436000000004	43.798475	44.159271000000004	39.160031000000004	42.717532000000006			2.0	2.0	0.0	3.0					
46.192	12.722999999999999	trials	1.0	52.989517000000006	54.769021	58.275945	59.020596000000005	52.048278	55.704148			2.0	2.0	0.0	3.0					
61.66	11.590000000000003	trials	1.0	68.536384	69.66509500000001	71.662013	71.879457	67.623446	71.085419	72.36	73.25	2.0	1.0	1.0	1.0					
75.345	9.549999999999997	trials	1.0	79.729843	81.681487	82.896556	83.279911	79.21334	82.30221900000001	83.355	84.895	2.0	1.0	1.0	1.0					
86.951	9.539000000000001	trials	1.0	92.899619	94.54386600000001	95.891361	96.597065	92.331421	95.242165			2.0	1.0	0.0	3.0					
100.235	8.170000000000002	trials	1.0	104.121363	105.342447	107.721481	108.51059500000001	103.181323	107.036163			2.0	1.0	0.0	3.0					
111.091	16.189000000000007	trials	1.0	122.16174000000001	123.56422	125.486793	125.72954800000001	121.178611	124.885234	127.245	127.28	2.0	1.0	1.0	1.0					
128.916	11.87899999999999	trials	1.0	135.460401	137.45263	138.62322	138.794918	134.602011	137.867466	139.145	140.795	2.0	1.0	1.0	1.0					
143.555	8.219999999999999	trials	1.0	148.85488800000002	149.981553	151.145539	151.880291	148.080429	150.54628300000002			2.0	1.0	0.0	3.0					
155.42	9.310000000000002	trials	1.0	161.060019	162.18171	163.89924100000002	164.83996	160.429764	163.144948			2.0	1.0	0.0	3.0					
166.28	14.400000000000006	trials	1.0	175.770097	176.81668200000001	179.09336100000002	179.29728	175.181253	178.062169	179.595	180.68	2.0	1.0	1.0	1.0					
182.72	10.675000000000011	trials	1.0	189.614886	191.25976500000002	192.93646	193.501633	188.71804500000002	192.341285			2.0	2.0	0.0	3.0					
195.195	13.370000000000005	trials	1.0	203.01046300000002	204.723214	206.71588500000001	206.887296	202.461614	206.001348	207.296	208.565	2.0	1.0	1.0	1.0					
211.606	8.175000000000011	trials	1.0	216.260355	217.5721	219.464503	219.830523	215.732097	218.55759			2.0	1.0	0.0	3.0					
223.788	13.331999999999994	trials	1.0	231.5371	233.172607	235.019026	235.277995	230.837274	233.911578	235.551	237.12	2.0	1.0	1.0	1.0					
239.216	14.09899999999999	trials	1.0	249.335622	250.963564	252.785824	253.424269	248.575087	251.915956			2.0	2.0	0.0	3.0					
256.08	11.145000000000039	trials	1.0	262.76579200000003	264.142296	265.335784	265.525675	261.777731	264.65684699999997	265.95	267.225	2.0	1.0	1.0	1.0					
271.245	6.839999999999975	trials	1.0	274.15017	275.17734900000005	277.65528300000005	278.19057399999997	273.49537	276.993824			2.0	1.0	0.0	3.0					
279.985	11.028999999999996	trials	1.0	287.04091000000005	289.133386			286.263111	290.176831			2.0	1.0	0.0	3.0					
293.351	285.97400000000005	BlockDesign														1.0	21.0	40.0	0.0	50.0
293.351	15.999000000000024	trials	2.0	303.425929	304.531887	307.142652	307.66943200000003	302.695659	306.47691499999996	307.855	309.35	3.0	2.0	1.0	1.0					
313.515	6.850000000000023	trials	2.0	315.690553	317.715139	319.780306	320.474372	315.046735	318.671431			3.0	2.0	0.0	3.0					
323.101	12.34899999999999	trials	2.0	329.95623	332.03808300000003	334.64680699999997	335.558815	329.41817100000003	332.87742000000003			3.0	2.0	0.0	3.0					
336.921	20.55400000000003	trials	2.0	351.90094899999997	353.48231799999996	355.47065499999997	355.90591900000004	351.12618	354.33229000000006	340.975	357.475	3.0	2.0	1.0	1.0					
360.495	11.355000000000018	trials	2.0	365.78725299999996	367.467624	369.53825500000005	370.15622399999995	364.80244300000004	368.859593	370.095	371.85	3.0	2.0	1.0	1.0					
375.94	7.75	trials	2.0	379.320841	381.06206999999995	382.88978099999997	383.79659100000003	378.344327	381.21078			3.0	2.0	0.0	3.0					
385.205	11.610000000000014	trials	2.0	392.09116500000005	393.52716699999996	396.40068199999996	396.92116699999997	391.514856	395.53774			3.0	1.0	0.0	3.0					
398.66	17.379999999999995	trials	2.0	410.475823	412.00359100000003	413.982078	414.66613199999995	409.59813699999995	413.37289	414.676	416.04	3.0	2.0	1.0	1.0					
418.14	11.996000000000038	trials	2.0	424.190974	425.937944	427.97038399999997	428.509988	423.52173100000005	427.253193	428.551	430.136	3.0	2.0	1.0	1.0					
434.155	5.8110000000000355	trials	2.0	436.53779299999997	437.80876	439.405584	440.075283	435.55499199999997	438.358239			3.0	2.0	0.0	3.0					
442.75	14.879999999999995	trials	2.0	451.41654400000004	453.246933	455.52757299999996	456.22315000000003	450.55415200000004	454.76353600000004	456.15	457.63	3.0	2.0	1.0	1.0					
459.71	10.120000000000005	trials	2.0	466.230904	467.47494100000006	469.181011	469.94055000000003	465.62331400000005	468.51822100000004			3.0	2.0	0.0	3.0					
473.571	11.613999999999976	trials	2.0	480.07106799999997	482.14677600000005	484.380406	485.291642	479.299036	483.51429700000006			3.0	2.0	0.0	3.0					
486.642	11.968000000000018	trials	2.0	493.261534	495.24931300000003	497.77970700000003	498.72029999999995	492.54785200000003	496.80274299999996			3.0	2.0	0.0	3.0					
501.17	13.055000000000007	trials	2.0	508.11106500000005	509.548897	512.277122	512.904999	507.36760000000004	511.07061799999997	512.815	514.225	3.0	2.0	1.0	1.0					
516.265	10.055000000000064	trials	2.0	520.497858	521.5189859999999	524.289598	525.0173199999999	519.6477189999999	523.058454	525.06	526.32	3.0	2.0	1.0	1.0					
530.341	9.558999999999969	trials	2.0	534.391503	535.990277	537.9069089999999	538.453248	533.5779269999999	537.203353	538.431	539.9	3.0	2.0	1.0	1.0					
542.951	8.624000000000024	trials	2.0	546.203091	547.499636	549.399063	550.031313	545.382883	548.683402	550.1	551.575	3.0	2.0	1.0	1.0					
553.705	10.399999999999977	trials	2.0	560.421956	562.408249	563.559881	564.213786	559.7114369999999	562.784739			3.0	2.0	0.0	3.0					
565.921	13.403999999999996	trials	2.0	576.241447	577.513335	579.321419	580.100073	575.608867	578.7636269999999			3.0	2.0	0.0	3.0					
581.616	595.8499999999999	BlockDesign														1.0	41.0	80.0	50.0	50.0
581.616	20.163999999999987	trials	3.0	595.436604	597.322921	599.7924939999999	600.314895	594.872977	598.634543	600.505	601.78	3.0	2.0	1.0	1.0					
604.874	11.716999999999985	trials	3.0	612.066388	613.875279	616.045832	616.702124	611.440221	615.3661529999999			3.0	2.0	0.0	3.0					
620.305	9.27800000000002	trials	3.0	624.712198	625.962189	628.750788	629.68691	624.14918	627.027525			3.0	2.0	0.0	3.0					
631.06	12.7410000000001	trials	3.0	638.611489	639.822898	641.739451	641.998576	637.920408	640.9262279999999	642.43	643.801	2.0	1.0	1.0	1.0					
647.873	6.936999999999898	trials	3.0	649.9983189999999	651.25391	652.8314829999999	653.2933029999999	649.32424	652.228374			2.0	1.0	0.0	3.0					
655.155	14.646000000000072	trials	3.0	663.441775	664.860736	667.8710619999999	668.425925	662.8636389999999	666.523032	668.36	669.801	3.0	2.0	1.0	1.0					
672.894	8.682000000000016	trials	3.0	678.521949	679.873105	681.201316	681.684769	677.694399	680.494347			2.0	1.0	0.0	3.0					
684.45	11.839999999999918	trials	3.0	691.3524	692.680438	694.577814	694.7749709999999	690.465922	693.619103	695.185	696.29	2.0	1.0	1.0	1.0					
698.331	10.614000000000033	trials	3.0	702.851942	704.855877	706.599155	706.894371	701.9264979999999	705.777461	707.47	708.945	2.0	1.0	1.0	1.0					
