onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
2.726	494.188	BlockDesign														1.0	1.0	20.0	50.0	0.0
2.726	10.858	trials	1.0	10.129518000000003	11.265893000000002	12.558081000000003	13.690731000000003	9.223686000000002	11.728176000000003			2.0	1.0	0.0	3.0					
16.774	36.29	trials	1.0	47.789814	49.730709000000004	50.930494	51.215898	46.878044	50.16423	51.494	53.064	2.0	1.0	1.0	1.0					
55.154	31.79	trials	1.0	83.76928799999999	85.19125500000001	86.113887	87.052479	82.89079000000001	85.424037			2.0	1.0	0.0	3.0					
89.39	28.769000000000005	trials	1.0	113.269476	115.20739800000001	116.0961	116.34481199999999	112.438571	115.304553	116.664	118.159	2.0	1.0	1.0	1.0					
120.179	22.129999999999995	trials	1.0	136.62998	137.907197	140.047518	140.510259	136.081209	139.230146	140.584	142.309	2.0	1.0	1.0	1.0					
145.42	13.78400000000002	trials	1.0	155.49626	157.200809	158.458121	159.313763	154.611668	157.717478			2.0	1.0	0.0	3.0					
162.694	27.65100000000001	trials	1.0	185.250281	186.508548	188.198963	188.456985	184.292252	187.420787	188.839	190.345	2.0	1.0	1.0	1.0					
192.439	17.909999999999997	trials	1.0	206.625008	207.921801	209.627597	210.458978	206.05772	208.85493499999998			2.0	1.0	0.0	3.0					
211.925	34.133999999999986	trials	1.0	240.714953	242.71169	243.952037	244.317312	239.838845	243.245229	244.438	246.059	2.0	1.0	1.0	1.0					
248.079	14.596000000000004	trials	1.0	259.340214	260.83817000000005	262.134131	262.781442	258.426953	261.38750100000004			2.0	1.0	0.0	3.0					
266.419	32.51500000000004	trials	1.0	293.689975	295.571214	297.056703	297.663837	292.93274	296.40405000000004			2.0	1.0	0.0	3.0					
300.339	24.845000000000027	trials	1.0	319.894923	321.78553400000004	323.0568	323.548353	319.384879	322.35404900000003	323.604	325.184	2.0	1.0	1.0	1.0					
328.295	17.11899999999997	trials	1.0	340.345439	341.616259	343.261656	343.495452	339.70283600000005	342.42343400000004	343.885	345.414	2.0	1.0	1.0	1.0					
347.507	16.036999999999978	trials	1.0	360.07459500000004	361.156447	362.61849600000005	363.65179700000004	359.507624	361.87308900000005			2.0	1.0	0.0	3.0					
366.909	21.745000000000005	trials	1.0	385.640151	387.02301600000004	388.435556	388.703794	384.96652500000005	387.654428			2.0	1.0	0.0	3.0					
390.734	24.25	trials	1.0	410.12171900000004	411.73782200000005	412.961904	413.315646	409.294999	412.15017600000004	413.474	414.984	2.0	1.0	1.0	1.0					
417.019	14.034999999999968	trials	1.0	427.31022900000005	429.271863	430.37043200000005	431.163048	426.737343	429.596216			2.0	1.0	0.0	3.0					
434.589	25.355000000000018	trials	1.0	454.770278	456.032592	457.920991	458.35516700000005	454.21809	457.249799	458.408	459.944	2.0	1.0	1.0	1.0					
463.034	17.785000000000025	trials	1.0	476.185338	477.51579000000004	478.816546	479.104085	475.413095	478.14203000000003	465.379	480.819	2.0	1.0	1.0	1.0					
482.909	14.004999999999995	trials	1.0	494.50568100000004	495.841658			493.77128000000005	496.221492			2.0	1.0	0.0	3.0					
499.234	1536.691	BlockDesign														1.0	21.0	74.0	0.0	50.0
499.234	18.53000000000003	trials	2.0	514.550968	516.079246	517.081642	517.873783	513.545537	516.251434			3.0	1.0	0.0	3.0					
519.38	26.66999999999996	trials	2.0	542.97555	544.801035	545.632614	546.157752	542.064171	545.012285			3.0	1.0	0.0	3.0					
549.97	20.658999999999992	trials	2.0	567.185605	568.326906	570.14413	570.735856	566.603312	569.3786699999999			3.0	1.0	0.0	3.0					
573.404	21.284999999999968	trials	2.0	590.850553	592.222631	594.028906	594.7981619999999	589.9577869999999	593.17795			3.0	1.0	0.0	3.0					
596.344	22.014999999999986	trials	2.0	614.475887	616.057314	617.449743	618.468345	613.781214	616.649677			3.0	1.0	0.0	3.0					
620.735	15.848999999999933	trials	2.0	630.4259	631.877756	633.13868	633.5574889999999	629.565253	631.9757089999999			3.0	1.0	0.0	3.0					
637.451	93.68799999999999	trials	2.0	728.20083	729.3339679999999	730.123754	731.249328	727.5622079999999	729.4902169999999			3.0	1.0	0.0	3.0					
732.469	24.370000000000005	trials	2.0	753.221265	754.9377049999999	755.626187	755.84628	752.490915	754.925334			3.0		0.0	2.0					
760.92	9.028999999999996	trials	2.0	766.546329	768.138168	769.417166	770.058555	765.759783	768.6859579999999			3.0	1.0	0.0	3.0					
772.649	35.210000000000036	trials	2.0	804.0517189999999	805.932957	807.3230189999999	807.966906	803.487179	806.442512			3.0	2.0	0.0	3.0					
809.604	52.69599999999991	trials	2.0	858.5762659999999	860.219849	861.578481	862.4095199999999	857.755308	860.819588			3.0	1.0	0.0	3.0					
863.809	21.710000000000036	trials	2.0	882.4011439999999	883.862718	885.110649	885.631188	881.8718359999999	884.383552			3.0	1.0	0.0	3.0					
887.389	21.66999999999996	trials	2.0	902.171706	903.505087	904.9203689999999	905.151018	901.396808	904.181334			3.0	1.0	0.0	3.0					
909.257	23.142000000000053	trials	2.0	928.776492	930.298647	932.0242069999999	932.5112359999999	927.8450459999999	931.2982949999999			3.0	1.0	0.0	3.0					
934.329	38.351	trials	2.0	969.3614359999999	970.518024	972.461475	972.686962	968.44731	971.058355			3.0	1.0	0.0	3.0					
975.691	26.668000000000006	trials	2.0	998.4914249999999	1000.216134	1001.93209	1002.47109	997.759835	1001.150045			3.0	1.0	0.0	3.0					
1005.263	26.98599999999999	trials	2.0	1028.347704	1030.158317	1031.391811	1032.358452	1027.732022	1030.6287439999999			3.0	1.0	0.0	3.0					
1033.68	23.86999999999989	trials	2.0	1054.592246	1055.698406	1057.178535	1057.658033	1053.65984	1056.473217			3.0	1.0	0.0	3.0					
1061.504	23.220000000000027	trials	2.0	1079.887536	1080.939161	1083.0881339999999	1083.633987	1079.017902	1082.19191			3.0	1.0	0.0	3.0					
1085.435	69.67900000000009	trials	2.0	1149.052561	1150.309094	1152.9801889999999	1153.385306	1148.479703	1152.123183	1153.619	1155.114	3.0	2.0	1.0	1.0					
1159.135	14.414999999999964	trials	2.0	1170.73208	1172.023076	1173.032502	1173.660825	1169.974737	1172.359308			3.0	2.0	0.0	3.0					
1175.373	25.701000000000022	trials	2.0	1196.827032	1198.861502	1200.681009	1201.183724	1195.864458	1199.585718			3.0	2.0	0.0	3.0					
1203.891	33.78399999999988	trials	2.0	1232.418234	1233.574112	1235.71323	1236.0978109999999	1231.873088	1234.815494	1236.304	1237.675	3.0	2.0	1.0	1.0					
1239.694	20.295000000000073	trials	2.0	1256.092728	1257.45837	1258.9374209999999	1260.101517	1255.20328	1258.028049			3.0	1.0	0.0	3.0					
1261.284	29.924999999999955	trials	2.0	1286.032698	1287.84978	1289.513757	1290.305151	1285.475577	1288.607558			3.0	1.0	0.0	3.0					
1292.749	37.819999999999936	trials	2.0	1324.937973	1326.787746	1328.346969	1328.953709	1323.93405	1327.662056	1328.984	1330.569	3.0	2.0	1.0	1.0					
1334.585	16.424999999999955	trials	2.0	1347.062838	1348.564431	1350.532326	1351.118057	1346.2365829999999	1349.271258			3.0	2.0	0.0	3.0					
1352.81	27.019000000000005	trials	2.0	1376.053193	1377.570965	1379.37734	1379.938751	1375.491012	1378.3110239999999			3.0	2.0	0.0	3.0					
1383.609	25.470000000000027	trials	2.0	1404.688104	1405.804976	1407.793424	1409.188983	1403.709188	1406.829101			3.0	2.0	0.0	3.0					
1410.03	39.124000000000024	trials	2.0	1445.473418	1446.535554	1448.792493	1449.2646419999999	1444.8164689999999	1447.87326			3.0	2.0	0.0	3.0					
1451.034	39.294999999999845	trials	2.0	1486.143308	1487.961351	1489.62327	1490.442579	1485.6310819999999	1488.457349			3.0	1.0	0.0	3.0					
1492.909	36.10499999999979	trials	2.0	1523.624912	1525.211583	1526.98668	1527.441143	1522.992176	1526.015418	1527.539	1529.014	3.0	2.0	1.0	1.0					
1532.039	18.635999999999967	trials	2.0	1546.603527	1547.7090329999999	1549.048031	1549.5781379999999	1545.626345	1548.216504			3.0	2.0	0.0	3.0					
1551.335	20.480999999999995	trials	2.0	1568.013767	1569.662844	1571.376053	1571.9275499999999	1567.254801	1570.5761069999999			3.0	1.0	0.0	3.0					
1575.599	24.404999999999973	trials	2.0	1594.134264	1595.6401799999999	1598.066736	1598.576493	1593.160557	1596.598512	1598.675	1600.004	3.0	2.0	1.0	1.0					
1602.064	16.47499999999991	trials	2.0	1614.7099699999999	1616.115168	1617.509605	1618.129418	1613.816537	1616.787996			3.0	2.0	0.0	3.0					
1619.789	20.2650000000001	trials	2.0	1636.625469	1638.139941	1639.625223	1640.167709	1636.025936	1638.796965			3.0	1.0	0.0	3.0					
