onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
3.519	853.415	BlockDesign														1.0	1.0	28.0	50.0	0.0
3.519	26.924999999999997	trials	1.0	25.352086999999965	26.71132999999997	29.320624999999968	30.549137999999967	24.539866999999965	26.704791999999966			2.0		0.0	2.0					
30.698	43.690999999999995	trials	1.0	71.08159499999996	72.48404199999996	73.92789099999996	74.12529199999997	70.08972799999997	72.48144199999997			2.0		0.0	2.0					
78.4	52.13899999999998	trials	1.0	126.86695299999997	128.54357299999998	130.10920999999996	130.47330799999997	126.11446099999996	128.53964899999997			2.0		0.0	2.0					
132.565	76.45400000000001	trials	1.0	206.05764199999996	207.62418099999996	208.28940999999998	209.12451799999997	205.25491999999997	207.69055899999998			2.0	1.0	0.0	3.0					
211.739	14.319999999999993	trials	1.0	222.48739599999996	224.56271899999996	225.24197899999996	225.75538699999996	221.73495699999998	224.63098999999997			2.0	1.0	0.0	3.0					
227.499	28.710000000000008	trials	1.0	253.35286099999996	254.90586199999996	255.67879399999995	256.312319	252.37400899999997	255.12212299999996			2.0	1.0	0.0	3.0					
258.006	28.463000000000022	trials	1.0	281.95253899999994	283.244108	284.159293	284.51478799999995	281.246947	283.590382	284.784	286.469	2.0	1.0	1.0	1.0					
290.519	19.74799999999999	trials	1.0	306.080945	307.354717	308.121041	308.53092799999996	305.298431	307.522405	308.739	310.267	2.0	1.0	1.0	1.0					
312.284	25.978999999999985	trials	1.0	335.528038	336.68074399999995	337.53752	338.367821	334.751561	336.96733099999994			2.0	1.0	0.0	3.0					
341.799	18.725000000000023	trials	1.0	357.041342	358.622302			356.09210299999995	358.60777399999995			2.0		0.0	2.0					
363.61	16.25	trials	1.0	376.63969399999996	378.662044	379.43380399999995	379.966262	376.067869	378.880747			2.0	1.0	0.0	3.0					
381.845	21.17999999999995	trials	1.0	398.57300299999997	400.18231	400.90930099999997	401.160373	397.90014499999995	400.278686	401.44	403.025	2.0	1.0	1.0	1.0					
407.044	31.265000000000043	trials	1.0	435.41335799999996	436.774997	437.759188	438.41716999999994	434.48746099999994	437.15133199999997			2.0	1.0	0.0	3.0					
440.151	21.673000000000002	trials	1.0	457.193492	459.010838	459.84874699999995	460.052869	456.62209199999995	459.28047399999997	460.326	461.824	2.0	1.0	1.0	1.0					
464.844	24.689999999999998	trials	1.0	486.783779	488.051813	488.87411899999995	489.63938499999995	485.96759199999997	488.31107			2.0	1.0	0.0	3.0					
491.157	24.012	trials	1.0	510.479245	512.149109	512.832194	513.220294	509.933228	512.266127	513.44	515.169	2.0	1.0	1.0	1.0					
517.19	25.853999999999928	trials	1.0	538.288385	539.775528	540.844216	541.2534079999999	537.6868059999999	540.205743	541.519	543.044	2.0	1.0	1.0	1.0					
547.065	26.07899999999995	trials	1.0	569.434028	571.240808			568.726691	571.236626			2.0		0.0	2.0					
575.22	24.903999999999996	trials	1.0	597.0638749999999	598.98065	599.6933	600.232035	596.429079	599.094803			2.0	1.0	0.0	3.0					
602.944	47.34500000000003	trials	1.0	645.809365	647.032458	647.909725	648.281612	645.2857399999999	647.3251879999999	648.544	650.289	2.0	1.0	1.0	1.0					
